Economy_Label,Partner_Label,Index_Value,Index_Footnote,Index_MissingValue
"United States Virgin Islands","Christmas Island",0.08,,
"United States Virgin Islands","Colombia",0.21,,
"United States Virgin Islands","Comoros",0.1,,
"United States Virgin Islands","Congo",0.11,,
"United States Virgin Islands","Cook Islands",0.09,,
"United States Virgin Islands","Costa Rica",0.18,,
"United States Virgin Islands","Cote d'Ivoire",0.11,,
"United States Virgin Islands","Croatia",0.1,,
"United States Virgin Islands","Cuba",0.17,,
"United States Virgin Islands","Curacao",0.18,,
"United States Virgin Islands","Cyprus",0.1,,
"United States Virgin Islands","Dem. Rep. of the Congo",0.09,,
"United States Virgin Islands","Denmark",0.17,,
"United States Virgin Islands","Djibouti",0.11,,
"United States Virgin Islands","Dominica",0.26,,
"United States Virgin Islands","Dominican Republic",0.27,,
"United States Virgin Islands","Ecuador",0.18,,
"United States Virgin Islands","Egypt",0.19,,
"United States Virgin Islands","El Salvador",0.09,,
"United States Virgin Islands","Equatorial Guinea",0.17,,
"United States Virgin Islands","Eritrea",0.08,,
"United States Virgin Islands","Estonia",0.1,,
"United States Virgin Islands","Faroe Islands",0.1,,
"United States Virgin Islands","Fiji",0.11,,
"United States Virgin Islands","Finland",0.1,,
"United States Virgin Islands","France",0.21,,
"United States Virgin Islands","French Guiana",0.18,,
"United States Virgin Islands","French Polynesia",0.17,,
"United States Virgin Islands","Gabon",0.17,,
"United States Virgin Islands","Gambia",0.09,,
"United States Virgin Islands","Georgia",0.1,,
"United States Virgin Islands","Germany",0.2,,
"United States Virgin Islands","Ghana",0.18,,
"United States Virgin Islands","Gibraltar",0.09,,
"United States Virgin Islands","Greece",0.19,,
"United States Virgin Islands","Greenland",0.09,,
"United States Virgin Islands","Grenada",0.25,,
"United States Virgin Islands","Guadeloupe",0.19,,
"United States Virgin Islands","Guam",0.16,,
"United States Virgin Islands","Guatemala",0.18,,
"United States Virgin Islands","Guinea",0.1,,
"United States Virgin Islands","Guinea-Bissau",0.09,,
"United States Virgin Islands","Guyana",0.18,,
"United States Virgin Islands","Haiti",0.17,,
"United States Virgin Islands","Honduras",0.17,,
"United States Virgin Islands","Iceland",0.17,,
"United States Virgin Islands","India",0.2,,
"United States Virgin Islands","Indonesia",0.18,,
"United States Virgin Islands","Iran (Islamic Republic of)",0.1,,
"United States Virgin Islands","Iraq",0.17,,
"United States Virgin Islands","Ireland",0.17,,
"United States Virgin Islands","Israel",0.18,,
"United States Virgin Islands","Italy",0.2,,
"United States Virgin Islands","Jamaica",0.2,,
"United States Virgin Islands","Japan",0.19,,
"United States Virgin Islands","Jordan",0.1,,
"United States Virgin Islands","Kenya",0.11,,
"United States Virgin Islands","Kiribati",0.1,,
"United States Virgin Islands","Kuwait",0.1,,
"United States Virgin Islands","Latvia",0.1,,
"United States Virgin Islands","Lebanon",0.11,,
"United States Virgin Islands","Liberia",0.1,,
"United States Virgin Islands","Libya",0.11,,
"United States Virgin Islands","Lithuania",0.1,,
"United States Virgin Islands","Madagascar",0.1,,
"United States Virgin Islands","Malaysia",0.2,,
"United States Virgin Islands","Maldives",0.09,,
"United States Virgin Islands","Malta",0.19,,
"United States Virgin Islands","Marshall Islands",0.1,,
"United States Virgin Islands","Martinique",0.19,,
"United States Virgin Islands","Mauritania",0.1,,
"United States Virgin Islands","Mauritius",0.11,,
"United States Virgin Islands","Mayotte",0.09,,
"United States Virgin Islands","Mexico",0.2,,
"United States Virgin Islands","Micronesia (Federated States of)",0.1,,
"United States Virgin Islands","Montenegro",0.1,,
"United States Virgin Islands","Morocco",0.2,,
"United States Virgin Islands","Mozambique",0.18,,
"United States Virgin Islands","Myanmar",0.1,,
"United States Virgin Islands","Namibia",0.18,,
"United States Virgin Islands","Netherlands (Kingdom of the)",0.22,,
"United States Virgin Islands","Netherlands Antilles",,,"Not applicable"
"United States Virgin Islands","New Caledonia",0.18,,
"United States Virgin Islands","New Zealand",0.18,,
"United States Virgin Islands","Nicaragua",0.16,,
"United States Virgin Islands","Nigeria",0.18,,
"United States Virgin Islands","Niue",0.08,,
"United States Virgin Islands","Norfolk Island",0.07,,
"United States Virgin Islands","Northern Mariana Islands",0.09,,
"United States Virgin Islands","Norway",0.1,,
"United States Virgin Islands","Oman",0.18,,
"United States Virgin Islands","Pakistan",0.19,,
"United States Virgin Islands","Palau",0.08,,
"United States Virgin Islands","Panama",0.2,,
"United States Virgin Islands","Papua New Guinea",0.1,,
"United States Virgin Islands","Paraguay",0.08,,
"United States Virgin Islands","Peru",0.19,,
"United States Virgin Islands","Philippines",0.1,,
"United States Virgin Islands","Poland",0.11,,
"United States Virgin Islands","Portugal",0.19,,
"United States Virgin Islands","Puerto Rico",0.24,,
"United States Virgin Islands","Qatar",0.1,,
"United States Virgin Islands","Republic of Korea",0.2,,
"United States Virgin Islands","Reunion",0.11,,
"United States Virgin Islands","Romania",0.1,,
"United States Virgin Islands","Russian Federation",0.18,,
"United States Virgin Islands","Saint Helena",0.07,,
"United States Virgin Islands","Saint Kitts and Nevis",0.23,,
"United States Virgin Islands","Saint Lucia",0.25,,
"United States Virgin Islands","Saint Pierre and Miquelon",0.14,,
"United States Virgin Islands","Saint Vincent and the Grenadines",0.18,,
"United States Virgin Islands","Samoa",0.17,,
"United States Virgin Islands","Sao Tome and Principe",0.09,,
"United States Virgin Islands","Saudi Arabia",0.19,,
"United States Virgin Islands","Senegal",0.18,,
"United States Virgin Islands","Serbia and Montenegro",,,"Not applicable"
"United States Virgin Islands","Seychelles",0.1,,
"United States Virgin Islands","Sierra Leone",0.09,,
"United States Virgin Islands","Singapore",0.2,,
"United States Virgin Islands","Sint Maarten (Dutch part)",0.26,,
"United States Virgin Islands","Slovenia",0.1,,
"United States Virgin Islands","Solomon Islands",0.1,,
"United States Virgin Islands","Somalia",0.1,,
"United States Virgin Islands","South Africa",0.18,,
"United States Virgin Islands","Spain",0.21,,
"United States Virgin Islands","Sri Lanka",0.19,,
"United States Virgin Islands","Sudan",0.09,,
"United States Virgin Islands","Sudan (...2011)",,,"Not applicable"
"United States Virgin Islands","Suriname",0.19,,
"United States Virgin Islands","Sweden",0.18,,
"United States Virgin Islands","Syrian Arab Republic",0.1,,
"United States Virgin Islands","Thailand",0.18,,
"United States Virgin Islands","Timor-Leste",0.09,,
"United States Virgin Islands","Togo",0.18,,
"United States Virgin Islands","Tonga",0.1,,
"United States Virgin Islands","Trinidad and Tobago",0.26,,
"United States Virgin Islands","Tunisia",0.09,,
"United States Virgin Islands","Turkiye",0.2,,
"United States Virgin Islands","Turks and Caicos Islands",0.14,,
"United States Virgin Islands","Tuvalu",0.01,,
"United States Virgin Islands","Ukraine",0.09,,
"United States Virgin Islands","United Arab Emirates",0.2,,
"United States Virgin Islands","United Kingdom",0.22,,
"United States Virgin Islands","United Republic of Tanzania",0.1,,
"United States Virgin Islands","United States",0.29,,
"United States Virgin Islands","United States Virgin Islands",,,"Not applicable"
"United States Virgin Islands","Uruguay",0.18,,
"United States Virgin Islands","Vanuatu",0.1,,
"United States Virgin Islands","Venezuela (Bolivarian Rep. of)",0.17,,
"United States Virgin Islands","Viet Nam",0.19,,
"United States Virgin Islands","Wallis and Futuna Islands",0.08,,
"United States Virgin Islands","Yemen",0.1,,
"Uruguay","Albania",0.17,,
"Uruguay","Algeria",0.21,,
"Uruguay","American Samoa",0.2,,
"Uruguay","Angola",0.29,,
"Uruguay","Antigua and Barbuda",0.19,,
"Uruguay","Argentina",0.43,,
"Uruguay","Aruba",0.18,,
"Uruguay","Australia",0.32,,
"Uruguay","Bahamas",0.36,,
"Uruguay","Bahrain",0.13,,
"Uruguay","Bangladesh",0.21,,
"Uruguay","Barbados",0.21,,
"Uruguay","Belgium",0.44,,
"Uruguay","Belize",0.19,,
"Uruguay","Benin",0.27,,
"Uruguay","Bermuda",0.15,,
"Uruguay","Bonaire, Sint Eustatius and Saba",0.15,,
"Uruguay","Brazil",0.43,,
"Uruguay","British Virgin Islands",0.16,,
"Uruguay","Brunei Darussalam",0.18,,
"Uruguay","Bulgaria",0.2,,
"Uruguay","Cabo Verde",0.17,,
"Uruguay","Cambodia",0.21,,
"Uruguay","Cameroon",0.28,,
"Uruguay","Canada",0.35,,
"Uruguay","Cayman Islands",0.15,,
"Uruguay","Chile",0.32,,
"Uruguay","China",0.44,,
"Uruguay","China, Hong Kong SAR",0.41,,
"Uruguay","China, Taiwan Province of",0.35,,
"Uruguay","Christmas Island",0.15,,
"Uruguay","Colombia",0.42,,
"Uruguay","Comoros",0.11,,
"Uruguay","Congo",0.31,,
"Uruguay","Cook Islands",0.09,,
"Uruguay","Costa Rica",0.29,,
"Uruguay","Cote d'Ivoire",0.32,,
"Uruguay","Croatia",0.28,,
"Uruguay","Cuba",0.2,,
"Uruguay","Curacao",0.2,,
"Uruguay","Cyprus",0.22,,
"Uruguay","Dem. Rep. of the Congo",0.18,,
"Uruguay","Denmark",0.31,,
"Uruguay","Djibouti",0.3,,
"Uruguay","Dominica",0.19,,
"Uruguay","Dominican Republic",0.42,,
"Uruguay","Ecuador",0.34,,
"Uruguay","Egypt",0.34,,
"Uruguay","El Salvador",0.19,,
"Uruguay","Equatorial Guinea",0.22,,
"Uruguay","Eritrea",0.09,,
"Uruguay","Estonia",0.2,,
"Uruguay","Faroe Islands",0.19,,
"Uruguay","Fiji",0.21,,
"Uruguay","Finland",0.23,,
"Uruguay","France",0.44,,
"Uruguay","French Guiana",0.19,,
"Uruguay","French Polynesia",0.24,,
"Uruguay","Gabon",0.22,,
"Uruguay","Gambia",0.17,,
"Uruguay","Georgia",0.19,,
"Uruguay","Germany",0.43,,
"Uruguay","Ghana",0.33,,
"Uruguay","Gibraltar",0.17,,
"Uruguay","Greece",0.34,,
"Uruguay","Greenland",0.1,,
"Uruguay","Grenada",0.19,,
"Uruguay","Guadeloupe",0.26,,
"Uruguay","Guam",0.2,,
"Uruguay","Guatemala",0.31,,
"Uruguay","Guinea",0.21,,
"Uruguay","Guinea-Bissau",0.18,,
"Uruguay","Guyana",0.21,,
"Uruguay","Haiti",0.2,,
"Uruguay","Honduras",0.23,,
"Uruguay","Iceland",0.19,,
"Uruguay","India",0.36,,
"Uruguay","Indonesia",0.27,,
"Uruguay","Iran (Islamic Republic of)",0.29,,
"Uruguay","Iraq",0.3,,
"Uruguay","Ireland",0.23,,
"Uruguay","Israel",0.29,,
"Uruguay","Italy",0.43,,
"Uruguay","Jamaica",0.42,,
"Uruguay","Japan",0.34,,
"Uruguay","Jordan",0.3,,
"Uruguay","Kenya",0.24,,
"Uruguay","Kiribati",0.18,,
"Uruguay","Kuwait",0.21,,
"Uruguay","Latvia",0.22,,
"Uruguay","Lebanon",0.31,,
"Uruguay","Liberia",0.19,,
"Uruguay","Libya",0.25,,
"Uruguay","Lithuania",0.3,,
"Uruguay","Madagascar",0.19,,
"Uruguay","Malaysia",0.35,,
"Uruguay","Maldives",0.19,,
"Uruguay","Malta",0.33,,
"Uruguay","Marshall Islands",0.19,,
"Uruguay","Martinique",0.25,,
"Uruguay","Mauritania",0.19,,
"Uruguay","Mauritius",0.28,,
"Uruguay","Mayotte",0.11,,
"Uruguay","Mexico",0.42,,
"Uruguay","Micronesia (Federated States of)",0.17,,
"Uruguay","Montenegro",0.18,,
"Uruguay","Morocco",0.43,,
"Uruguay","Mozambique",0.24,,
"Uruguay","Myanmar",0.2,,
"Uruguay","Namibia",0.31,,
"Uruguay","Netherlands (Kingdom of the)",0.44,,
"Uruguay","Netherlands Antilles",,,"Not applicable"
"Uruguay","New Caledonia",0.22,,
"Uruguay","New Zealand",0.28,,
"Uruguay","Nicaragua",0.21,,
"Uruguay","Nigeria",0.33,,
"Uruguay","Niue",0.09,,
"Uruguay","Norfolk Island",0.07,,
"Uruguay","Northern Mariana Islands",0.18,,
"Uruguay","Norway",0.2,,
"Uruguay","Oman",0.33,,
"Uruguay","Pakistan",0.34,,
"Uruguay","Palau",0.16,,
"Uruguay","Panama",0.43,,
"Uruguay","Papua New Guinea",0.21,,
"Uruguay","Paraguay",0.22,,
"Uruguay","Peru",0.35,,
"Uruguay","Philippines",0.25,,
"Uruguay","Poland",0.32,,
"Uruguay","Portugal",0.42,,
"Uruguay","Puerto Rico",0.22,,
"Uruguay","Qatar",0.31,,
"Uruguay","Republic of Korea",0.37,,
"Uruguay","Reunion",0.27,,
"Uruguay","Romania",0.23,,
"Uruguay","Russian Federation",0.25,,
"Uruguay","Saint Helena",0.08,,
"Uruguay","Saint Kitts and Nevis",0.16,,
"Uruguay","Saint Lucia",0.2,,
"Uruguay","Saint Pierre and Miquelon",0.08,,
"Uruguay","Saint Vincent and the Grenadines",0.19,,
"Uruguay","Samoa",0.2,,
"Uruguay","Sao Tome and Principe",0.17,,
"Uruguay","Saudi Arabia",0.34,,
"Uruguay","Senegal",0.26,,
"Uruguay","Serbia and Montenegro",,,"Not applicable"
"Uruguay","Seychelles",0.2,,
"Uruguay","Sierra Leone",0.19,,
"Uruguay","Singapore",0.44,,
"Uruguay","Sint Maarten (Dutch part)",0.21,,
"Uruguay","Slovenia",0.29,,
"Uruguay","Solomon Islands",0.2,,
"Uruguay","Somalia",0.23,,
"Uruguay","South Africa",0.32,,
"Uruguay","Spain",0.45,,
"Uruguay","Sri Lanka",0.35,,
"Uruguay","Sudan",0.12,,
"Uruguay","Sudan (...2011)",,,"Not applicable"
"Uruguay","Suriname",0.22,,
"Uruguay","Sweden",0.32,,
"Uruguay","Syrian Arab Republic",0.21,,
"Uruguay","Thailand",0.33,,
"Uruguay","Timor-Leste",0.16,,
"Uruguay","Togo",0.33,,
"Uruguay","Tonga",0.19,,
"Uruguay","Trinidad and Tobago",0.24,,
"Uruguay","Tunisia",0.18,,
"Uruguay","Turkiye",0.35,,
"Uruguay","Turks and Caicos Islands",0.15,,
"Uruguay","Tuvalu",0.08,,
"Uruguay","Ukraine",0.11,,
"Uruguay","United Arab Emirates",0.35,,
"Uruguay","United Kingdom",0.44,,
"Uruguay","United Republic of Tanzania",0.24,,
"Uruguay","United States",0.45,,
"Uruguay","United States Virgin Islands",0.18,,
"Uruguay","Uruguay",,,"Not applicable"
"Uruguay","Vanuatu",0.19,,
"Uruguay","Venezuela (Bolivarian Rep. of)",0.21,,
"Uruguay","Viet Nam",0.35,,
"Uruguay","Wallis and Futuna Islands",0.08,,
"Uruguay","Yemen",0.14,,
"Vanuatu","Albania",0.1,,
"Vanuatu","Algeria",0.12,,
"Vanuatu","American Samoa",0.28,,
"Vanuatu","Angola",0.2,,
"Vanuatu","Antigua and Barbuda",0.11,,
"Vanuatu","Argentina",0.2,,
"Vanuatu","Aruba",0.11,,
"Vanuatu","Australia",0.29,,
"Vanuatu","Bahamas",0.2,,
"Vanuatu","Bahrain",0.11,,
"Vanuatu","Bangladesh",0.19,,
"Vanuatu","Barbados",0.12,,
"Vanuatu","Belgium",0.23,,
"Vanuatu","Belize",0.11,,
"Vanuatu","Benin",0.2,,
"Vanuatu","Bermuda",0.08,,
"Vanuatu","Bonaire, Sint Eustatius and Saba",0.08,,
"Vanuatu","Brazil",0.21,,
"Vanuatu","British Virgin Islands",0.09,,
"Vanuatu","Brunei Darussalam",0.18,,
"Vanuatu","Bulgaria",0.11,,
"Vanuatu","Cabo Verde",0.1,,
"Vanuatu","Cambodia",0.19,,
"Vanuatu","Cameroon",0.2,,
"Vanuatu","Canada",0.22,,
"Vanuatu","Cayman Islands",0.08,,
"Vanuatu","Chile",0.2,,
"Vanuatu","China",0.32,,
"Vanuatu","China, Hong Kong SAR",0.23,,
"Vanuatu","China, Taiwan Province of",0.3,,
"Vanuatu","Christmas Island",0.15,,
"Vanuatu","Colombia",0.22,,
"Vanuatu","Comoros",0.1,,
"Vanuatu","Congo",0.2,,
"Vanuatu","Cook Islands",0.16,,
"Vanuatu","Costa Rica",0.13,,
"Vanuatu","Cote d'Ivoire",0.2,,
"Vanuatu","Croatia",0.19,,
"Vanuatu","Cuba",0.11,,
"Vanuatu","Curacao",0.11,,
"Vanuatu","Cyprus",0.12,,
"Vanuatu","Dem. Rep. of the Congo",0.1,,
"Vanuatu","Denmark",0.19,,
"Vanuatu","Djibouti",0.19,,
"Vanuatu","Dominica",0.11,,
"Vanuatu","Dominican Republic",0.21,,
"Vanuatu","Ecuador",0.21,,
"Vanuatu","Egypt",0.22,,
"Vanuatu","El Salvador",0.11,,
"Vanuatu","Equatorial Guinea",0.12,,
"Vanuatu","Eritrea",0.09,,
"Vanuatu","Estonia",0.12,,
"Vanuatu","Faroe Islands",0.11,,
"Vanuatu","Fiji",0.29,,
"Vanuatu","Finland",0.12,,
"Vanuatu","France",0.24,,
"Vanuatu","French Guiana",0.11,,
"Vanuatu","French Polynesia",0.28,,
"Vanuatu","Gabon",0.12,,
"Vanuatu","Gambia",0.1,,
"Vanuatu","Georgia",0.11,,
"Vanuatu","Germany",0.23,,
"Vanuatu","Ghana",0.21,,
"Vanuatu","Gibraltar",0.09,,
"Vanuatu","Greece",0.21,,
"Vanuatu","Greenland",0.1,,
"Vanuatu","Grenada",0.11,,
"Vanuatu","Guadeloupe",0.12,,
"Vanuatu","Guam",0.19,,
"Vanuatu","Guatemala",0.2,,
"Vanuatu","Guinea",0.12,,
"Vanuatu","Guinea-Bissau",0.1,,
"Vanuatu","Guyana",0.12,,
"Vanuatu","Haiti",0.11,,
"Vanuatu","Honduras",0.12,,
"Vanuatu","Iceland",0.11,,
"Vanuatu","India",0.23,,
"Vanuatu","Indonesia",0.21,,
"Vanuatu","Iran (Islamic Republic of)",0.19,,
"Vanuatu","Iraq",0.2,,
"Vanuatu","Ireland",0.12,,
"Vanuatu","Israel",0.2,,
"Vanuatu","Italy",0.23,,
"Vanuatu","Jamaica",0.22,,
"Vanuatu","Japan",0.3,,
"Vanuatu","Jordan",0.2,,
"Vanuatu","Kenya",0.2,,
"Vanuatu","Kiribati",0.26,,
"Vanuatu","Kuwait",0.19,,
"Vanuatu","Latvia",0.12,,
"Vanuatu","Lebanon",0.2,,
"Vanuatu","Liberia",0.11,,
"Vanuatu","Libya",0.13,,
"Vanuatu","Lithuania",0.19,,
"Vanuatu","Madagascar",0.11,,
"Vanuatu","Malaysia",0.24,,
"Vanuatu","Maldives",0.1,,
"Vanuatu","Malta",0.21,,
"Vanuatu","Marshall Islands",0.27,,
"Vanuatu","Martinique",0.12,,
"Vanuatu","Mauritania",0.11,,
"Vanuatu","Mauritius",0.2,,
"Vanuatu","Mayotte",0.1,,
"Vanuatu","Mexico",0.22,,
"Vanuatu","Micronesia (Federated States of)",0.18,,
"Vanuatu","Montenegro",0.11,,
"Vanuatu","Morocco",0.23,,
"Vanuatu","Mozambique",0.13,,
"Vanuatu","Myanmar",0.19,,
"Vanuatu","Namibia",0.2,,
"Vanuatu","Netherlands (Kingdom of the)",0.24,,
"Vanuatu","Netherlands Antilles",,,"Not applicable"
"Vanuatu","New Caledonia",0.29,,
"Vanuatu","New Zealand",0.29,,
"Vanuatu","Nicaragua",0.11,,
"Vanuatu","Nigeria",0.2,,
"Vanuatu","Niue",0.16,,
"Vanuatu","Norfolk Island",0.14,,
"Vanuatu","Northern Mariana Islands",0.18,,
"Vanuatu","Norway",0.11,,
"Vanuatu","Oman",0.21,,
"Vanuatu","Pakistan",0.21,,
